Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000,  7.026022,  8.724494E-01,  7.650431E-01,  1.996110E+01, 1.000,  106
  0.000000,  7.026022,  1.214382E+00,  4.047652E-01,  5.123985E+01, 1.000,  102
  0.000000,  7.026022,  1.362366E+00,  8.828900E-01,  1.530730E+01,-1.000,  100
  0.000000,  7.026022,  1.362428E+00,  8.820157E-01,  1.484206E+01,-1.000,  100
  0.000000,  7.026022,  1.371466E+00,  9.731323E-01, -1.135453E+04,-1.000,   81
  0.000000,  7.026022,  1.374109E+00,  9.883133E-01, -1.141535E+04,-1.000,   98
  0.000000,  7.026022,  1.375550E+00,  9.918705E-01, -1.144717E+04,-1.000,   19
  0.000000,  7.026022,  1.407940E+00,  1.068309E+00, -1.192415E+04,-1.000,   98
  0.000000,  7.026022,  1.410291E+00,  1.081272E+00, -1.196163E+04,-1.000,   78
  0.000000,  7.026022,  1.738770E+00,  1.668381E+00, -1.632704E+04,-1.000,   71
  0.000000,  7.026022,  1.739998E+00,  1.682609E+00, -1.637249E+04,-1.000,   98
  0.000000,  7.026022,  1.740185E+00,  1.681923E+00, -1.615697E+04,-1.000,   94
  0.000000,  7.026022,  1.740713E+00,  1.681594E+00, -1.617753E+04,-1.000,   74
  0.000000,  7.026022,  2.038821E+00,  4.362307E-01, -2.369901E+01, 1.000,   71
  0.000000,  7.026022,  8.728263E+00,  1.307390E+00,  2.160610E+01,-1.000,   46
  0.000000,  7.026022,  9.249606E+00,  2.094151E+00, -2.944144E+01,-1.000,   44
  0.000000,  7.360595,  7.894305E-02,  5.642675E-01,  4.214433E+01,-1.000,    9
  0.000000,  7.360595,  7.898378E-02,  5.714891E-01,  4.129303E+01,-1.000,    9
  0.000000,  7.360595,  8.070981E-02,  6.028053E-01,  4.347210E+01,-1.000,    3
  0.000000,  7.360595,  8.073384E-02,  6.086316E-01,  4.303504E+01,-1.000,    1
  0.000000,  7.360595,  9.575287E-02,  6.557802E-01,  1.494681E+02,-1.000,   86
  0.000000,  7.360595,  9.581764E-02,  6.530080E-01,  1.355829E+02,-1.000,   88
  0.000000,  7.360595,  9.608959E-02,  6.460124E-01,  9.866738E+01,-1.000,    3
  0.000000,  7.360595,  9.647432E-02,  6.712875E-01,  6.149690E+01,-1.000,   21
  0.000000,  7.360595,  9.673748E-02,  6.970370E-01,  4.130189E+01,-1.000,   13
  0.000000,  7.360595,  9.849079E-02,  5.706592E-01,  8.468120E+01,-1.000,    1
  0.000000,  7.360595,  9.990175E-02,  1.421258E+00, -1.831320E+02,-1.000,    6
  0.000000,  7.360595,  1.001598E-01,  1.440754E+00, -1.862536E+02,-1.000,    8
  0.000000,  7.360595,  1.042017E-01,  1.900980E+00, -2.967262E+02,-1.000,    2
  0.000000,  7.360595,  1.043603E-01,  1.953375E+00, -2.985765E+02,-1.000,    4
  0.000000,  7.360595,  1.055100E-01,  3.837196E-01, -7.382913E+00,-1.000,  118
  0.000000,  7.360595,  1.055195E-01,  3.838163E-01, -7.435932E+00,-1.000,  116
  0.000000,  7.360595,  1.075982E-01,  3.416027E-01, -4.357666E+00,-1.000,  110
  0.000000,  7.360595,  1.076311E-01,  3.418980E-01, -4.419411E+00,-1.000,  110
  0.000000,  7.360595,  1.079240E-01,  3.318421E-01, -5.607149E+00,-1.000,  120
  0.000000,  7.360595,  1.079421E-01,  3.303508E-01, -5.917450E+00,-1.000,  122
  0.000000,  7.360595,  3.553933E-01,  2.709090E+00,  2.063806E+03,-1.000,   11
  0.000000,  7.360595,  3.560787E-01,  2.677890E+00,  2.082142E+03,-1.000,   12
  0.000000,  7.360595,  4.024822E-01,  4.295573E+00, -2.373004E+03,-1.000,    4
  0.000000,  7.360595,  4.040381E-01,  4.343803E+00, -2.413070E+03,-1.000,    3
  0.000000,  7.360595,  4.766783E-01,  1.799823E+00,  3.533145E+01,-1.000,   71
  0.000000,  7.360595,  4.768285E-01,  1.810996E+00,  3.803206E+01,-1.000,   61
  0.000000,  7.360595,  4.770837E-01,  1.834111E+00,  3.561890E+01,-1.000,  138
  0.000000,  7.360595,  4.832533E-01,  2.094568E+00,  1.001666E+04,-1.000,  102
  0.000000,  7.360595,  4.833150E-01,  2.087870E+00,  7.522055E+03,-1.000,  104
  0.000000,  7.360595,  8.732272E-01,  7.638401E-01,  2.001684E+01, 1.000,   91
  0.000000,  7.360595,  8.732840E-01,  7.658937E-01,  2.003597E+01, 1.000,  106
  0.000000,  7.360595,  8.733322E-01,  7.677567E-01,  2.040802E+01, 1.000,   15
  0.000000,  7.360595,  1.215982E+00,  4.053484E-01,  5.142575E+01, 1.000,  102
  0.000000,  7.360595,  1.363712E+00,  8.857537E-01,  1.502825E+01,-1.000,   66
  0.000000,  7.360595,  1.363765E+00,  8.843403E-01,  1.508447E+01,-1.000,  100
  0.000000,  7.360595,  1.369078E+00,  9.428617E-01, -7.404781E+03,-1.000,   98
  0.000000,  7.360595,  1.374766E+00,  9.936853E-01, -1.141504E+04,-1.000,   98
  0.000000,  7.360595,  1.375312E+00,  9.928665E-01, -1.142744E+04,-1.000,   36
  0.000000,  7.360595,  1.409399E+00,  1.070392E+00, -1.193109E+04,-1.000,   98
  0.000000,  7.360595,  1.413614E+00,  1.084257E+00, -1.199664E+04,-1.000,   76
  0.000000,  7.360595,  1.734530E+00,  1.669148E+00, -1.608339E+04,-1.000,   74
  0.000000,  7.360595,  1.734563E+00,  1.674716E+00, -1.608090E+04,-1.000,   94
  0.000000,  7.360595,  1.735715E+00,  1.697794E+00, -1.632222E+04,-1.000,   98
  0.000000,  7.360595,  1.736183E+00,  1.720231E+00, -1.633825E+04,-1.000,   71
  0.000000,  7.360595,  2.039781E+00,  4.365009E-01, -2.375058E+01, 1.000,   71
  0.000000,  7.360595,  8.736996E+00,  1.310110E+00,  2.101551E+01,-1.000,   46
  0.000000,  7.360595,  9.256420E+00,  2.074859E+00, -3.143773E+01,-1.000,   44
  0.000000,  7.695167,  7.917922E-02,  5.592827E-01,  4.192473E+01,-1.000,   19
  0.000000,  7.695167,  8.088778E-02,  5.954028E-01,  4.467368E+01,-1.000,    4
  0.000000,  7.695167,  9.579912E-02,  6.587019E-01,  2.020555E+02,-1.000,  102
  0.000000,  7.695167,  9.600907E-02,  6.424545E-01,  1.274488E+02,-1.000,   72
  0.000000,  7.695167,  9.737092E-02,  8.648897E-01, -1.253678E+01,-1.000,   13
  0.000000,  7.695167,  9.802421E-02,  9.238942E-01, -1.628510E+01,-1.000,   63
  0.000000,  7.695167,  1.055849E-01,  3.845781E-01, -7.303344E+00,-1.000,  118
  0.000000,  7.695167,  1.055946E-01,  3.834319E-01, -7.603349E+00,-1.000,  116
  0.000000,  7.695167,  1.076768E-01,  3.421923E-01, -4.276081E+00,-1.000,  108
  0.000000,  7.695167,  1.077073E-01,  3.422836E-01, -4.399133E+00,-1.000,  108
  0.000000,  7.695167,  1.079971E-01,  3.338372E-01, -5.678218E+00,-1.000,  124
  0.000000,  7.695167,  1.080209E-01,  3.285786E-01, -5.950603E+00,-1.000,  126
  0.000000,  7.695167,  3.571264E-01,  2.687193E+00,  2.082352E+03,-1.000,    6
  0.000000,  7.695167,  3.601388E-01,  2.671951E+00,  2.120502E+03,-1.000,    9
  0.000000,  7.695167,  4.031740E-01,  4.249134E+00, -2.381951E+03,-1.000,    3
  0.000000,  7.695167,  4.774382E-01,  1.804732E+00,  3.502557E+01,-1.000,  119
  0.000000,  7.695167,  4.778731E-01,  1.829602E+00,  3.338987E+01,-1.000,  148
  0.000000,  7.695167,  4.779649E-01,  1.791631E+00,  4.578224E+01,-1.000,   15
  0.000000,  7.695167,  4.844091E-01,  2.098637E+00,  9.083266E+03,-1.000,   98
  0.000000,  7.695167,  4.844174E-01,  2.100556E+00,  1.026711E+04,-1.000,  102
  0.000000,  7.695167,  8.740923E-01,  7.671774E-01,  1.998314E+01, 1.000,   50
  0.000000,  7.695167,  8.741158E-01,  7.666436E-01,  2.013132E+01, 1.000,   52
  0.000000,  7.695167,  8.741168E-01,  7.656259E-01,  2.009139E+01, 1.000,   56
  0.000000,  7.695167,  8.741945E-01,  7.696248E-01,  2.019523E+01, 1.000,   54
  0.000000,  7.695167,  1.217677E+00,  4.059552E-01,  5.165267E+01, 1.000,  104
  0.000000,  7.695167,  1.365170E+00,  8.898538E-01,  1.562875E+01,-1.000,   39
  0.000000,  7.695167,  1.365175E+00,  8.849903E-01,  1.517428E+01,-1.000,   48
  0.000000,  7.695167,  1.370880E+00,  9.478946E-01, -7.065685E+03,-1.000,  161
  0.000000,  7.695167,  1.372051E+00,  9.531981E-01, -7.453221E+03,-1.000,  150
  0.000000,  7.695167,  1.412726E+00,  1.078871E+00, -1.196475E+04,-1.000,   98
  0.000000,  7.695167,  1.416537E+00,  1.085548E+00, -1.202286E+04,-1.000,   76
  0.000000,  7.695167,  1.727823E+00,  1.666237E+00, -1.596865E+04,-1.000,   96
  0.000000,  7.695167,  1.730326E+00,  1.668834E+00, -1.624929E+04,-1.000,   98
  0.000000,  7.695167,  1.732281E+00,  1.713826E+00, -1.610479E+04,-1.000,   74
  0.000000,  7.695167,  1.732817E+00,  1.744490E+00, -1.630722E+04,-1.000,   72
  0.000000,  7.695167,  2.040812E+00,  4.367649E-01, -2.380905E+01, 1.000,   71
  0.000000,  7.695167,  8.746121E+00,  1.312841E+00,  2.028314E+01,-1.000,   46
  0.000000,  7.695167,  9.263316E+00,  2.057358E+00, -3.415066E+01,-1.000,   44
  0.000000,  8.029740,  7.930581E-02,  5.639319E-01,  4.110440E+01,-1.000,    9
  0.000000,  8.029740,  7.936194E-02,  5.547543E-01,  4.171595E+01,-1.000,    5
  0.000000,  8.029740,  8.112404E-02,  5.973964E-01,  4.623207E+01,-1.000,    1
  0.000000,  8.029740,  9.614526E-02,  6.488870E-01,  1.824984E+02,-1.000,  100
  0.000000,  8.029740,  9.616465E-02,  6.438729E-01,  1.613910E+02,-1.000,   96
  0.000000,  8.029740,  9.695983E-02,  6.182067E-01,  7.247209E+01,-1.000,   13
  0.000000,  8.029740,  9.708881E-02,  6.104766E-01,  6.302711E+01,-1.000,   12
  0.000000,  8.029740,  1.008902E-01,  1.466204E+00, -1.931021E+02,-1.000,    6
  0.000000,  8.029740,  1.010195E-01,  1.558822E+00, -2.003471E+02,-1.000,    5
  0.000000,  8.029740,  1.056710E-01,  3.838457E-01, -7.425198E+00,-1.000,  120
  0.000000,  8.029740,  1.056811E-01,  3.834053E-01, -7.592951E+00,-1.000,  116
  0.000000,  8.029740,  1.077591E-01,  3.428241E-01, -4.224820E+00,-1.000,  110
  0.000000,  8.029740,  1.077926E-01,  3.428688E-01, -4.309666E+00,-1.000,  110
  0.000000,  8.029740,  1.080886E-01,  3.297979E-01, -5.809838E+00,-1.000,  124
  0.000000,  8.029740,  1.080914E-01,  3.291475E-01, -5.588133E+00,-1.000,  136
  0.000000,  8.029740,  3.570149E-01,  2.636194E+00,  2.103392E+03,-1.000,   16
  0.000000,  8.029740,  3.570557E-01,  2.670910E+00,  2.096777E+03,-1.000,   14
  0.000000,  8.029740,  4.065253E-01,  4.131285E+00, -2.434099E+03,-1.000,    2
  0.000000,  8.029740,  4.218579E-01,  3.695357E+00, -2.606662E+03,-1.000,    1
  0.000000,  8.029740,  4.782232E-01,  1.800428E+00,  3.212555E+01,-1.000,  113
  0.000000,  8.029740,  4.786216E-01,  1.824868E+00,  3.396032E+01,-1.000,  152
  0.000000,  8.029740,  4.787773E-01,  1.807181E+00,  4.080611E+01,-1.000,   29
  0.000000,  8.029740,  4.856904E-01,  2.110876E+00,  8.806392E+03,-1.000,  100
  0.000000,  8.029740,  4.857127E-01,  2.117066E+00,  1.062171E+04,-1.000,  100
  0.000000,  8.029740,  8.750294E-01,  7.679017E-01,  2.009833E+01, 1.000,  108
  0.000000,  8.029740,  8.750695E-01,  7.692672E-01,  2.023784E+01, 1.000,  108
  0.000000,  8.029740,  1.219419E+00,  4.065585E-01,  5.189408E+01, 1.000,  104
  0.000000,  8.029740,  1.367235E+00,  8.957775E-01, -1.016570E+03,-1.000,  110
  0.000000,  8.029740,  1.368591E+00,  9.163120E-01, -3.342844E+03,-1.000,  142
  0.000000,  8.029740,  1.376792E+00,  9.862925E-01, -1.141954E+04,-1.000,   58
  0.000000,  8.029740,  1.377277E+00,  9.950036E-01, -1.143134E+04,-1.000,   88
  0.000000,  8.029740,  1.415673E+00,  1.079517E+00, -1.199010E+04,-1.000,   99
  0.000000,  8.029740,  1.420420E+00,  1.094328E+00, -1.206178E+04,-1.000,   73
  0.000000,  8.029740,  1.724259E+00,  1.665595E+00, -1.595895E+04,-1.000,   96
  0.000000,  8.029740,  1.724798E+00,  1.675326E+00, -1.597493E+04,-1.000,   72
  0.000000,  8.029740,  1.725523E+00,  1.683897E+00, -1.617167E+04,-1.000,   72
  0.000000,  8.029740,  1.725685E+00,  1.672425E+00, -1.617690E+04,-1.000,   96
  0.000000,  8.029740,  2.041861E+00,  4.370470E-01, -2.387909E+01, 1.000,   73
  0.000000,  8.029740,  8.755675E+00,  1.315656E+00,  1.945590E+01,-1.000,   46
  0.000000,  8.029740,  9.270340E+00,  2.040447E+00, -3.760891E+01,-1.000,   44
  0.000000,  8.364312,  7.934385E-02,  5.671222E-01,  4.318816E+01,-1.000,    6
  0.000000,  8.364312,  7.946082E-02,  5.750953E-01,  4.140921E+01,-1.000,    3
  0.000000,  8.364312,  8.128372E-02,  5.984093E-01,  4.768048E+01,-1.000,    3
  0.000000,  8.364312,  8.145566E-02,  5.990225E-01,  4.510130E+01,-1.000,    2
  0.000000,  8.364312,  9.629375E-02,  6.564467E-01,  1.977155E+02,-1.000,  106
  0.000000,  8.364312,  9.634114E-02,  6.432451E-01,  1.820880E+02,-1.000,   98
  0.000000,  8.364312,  9.726925E-02,  6.043135E-01,  5.983488E+01,-1.000,   11
  0.000000,  8.364312,  9.760873E-02,  6.855733E-01,  4.578266E+01,-1.000,   11
  0.000000,  8.364312,  9.999269E-02,  1.425037E+00, -1.669650E+02,-1.000,    5
  0.000000,  8.364312,  1.051850E-01,  1.991041E+00, -2.963225E+02,-1.000,    2
  0.000000,  8.364312,  1.057714E-01,  3.843630E-01, -7.726855E+00,-1.000,  116
  0.000000,  8.364312,  1.057723E-01,  3.850430E-01, -7.751370E+00,-1.000,  122
  0.000000,  8.364312,  1.078451E-01,  3.435948E-01, -4.147868E+00,-1.000,  110
  0.000000,  8.364312,  1.078783E-01,  3.434752E-01, -4.246879E+00,-1.000,  110
  0.000000,  8.364312,  1.081742E-01,  3.286213E-01, -5.920327E+00,-1.000,  126
  0.000000,  8.364312,  1.081906E-01,  3.277584E-01, -5.918035E+00,-1.000,  134
  0.000000,  8.364312,  3.566391E-01,  2.653062E+00,  2.108035E+03,-1.000,   18
  0.000000,  8.364312,  3.577018E-01,  2.646437E+00,  2.111805E+03,-1.000,   17
  0.000000,  8.364312,  4.215194E-01,  3.603353E+00, -2.598851E+03,-1.000,    2
  0.000000,  8.364312,  4.257853E-01,  3.622252E+00, -2.633839E+03,-1.000,    1
  0.000000,  8.364312,  4.791738E-01,  1.800655E+00,  3.319576E+01,-1.000,  150
  0.000000,  8.364312,  4.794672E-01,  1.822176E+00,  3.307402E+01,-1.000,  160
  0.000000,  8.364312,  4.869566E-01,  2.118521E+00,  1.146900E+04,-1.000,   98
  0.000000,  8.364312,  4.869914E-01,  2.124906E+00,  1.001081E+04,-1.000,  100
  0.000000,  8.364312,  8.759785E-01,  7.699199E-01,  2.026150E+01, 1.000,   99
  0.000000,  8.364312,  8.760319E-01,  7.720355E-01,  2.021849E+01, 1.000,  106
  0.000000,  8.364312,  8.760652E-01,  7.671952E-01,  2.068163E+01, 1.000,    7
  0.000000,  8.364312,  1.221243E+00,  4.072091E-01,  5.211667E+01, 1.000,  104
  0.000000,  8.364312,  1.368106E+00,  8.924165E-01,  1.571096E+01,-1.000,   73
  0.000000,  8.364312,  1.369342E+00,  9.056961E-01, -1.911876E+03,-1.000,  118
  0.000000,  8.364312,  1.374140E+00,  9.596287E-01, -8.786807E+03,-1.000,  110
  0.000000,  8.364312,  1.377210E+00,  9.841907E-01, -1.140511E+04,-1.000,   30
  0.000000,  8.364312,  1.379589E+00,  9.962336E-01, -1.146249E+04,-1.000,   15
  0.000000,  8.364312,  1.379876E+00,  1.006226E+00, -1.147079E+04,-1.000,   48
  0.000000,  8.364312,  1.419270E+00,  1.084410E+00, -1.202574E+04,-1.000,  100
  0.000000,  8.364312,  1.423953E+00,  1.101466E+00, -1.209602E+04,-1.000,   73
  0.000000,  8.364312,  1.718715E+00,  1.664449E+00, -1.618583E+04,-1.000,   96
  0.000000,  8.364312,  1.719318E+00,  1.673015E+00, -1.590548E+04,-1.000,   72
  0.000000,  8.364312,  1.721084E+00,  1.677635E+00, -1.611567E+04,-1.000,   96
  0.000000,  8.364312,  1.721253E+00,  1.678601E+00, -1.613337E+04,-1.000,   72
  0.000000,  8.364312,  2.042962E+00,  4.373645E-01, -2.395193E+01, 1.000,   72
  0.000000,  8.364312,  8.765630E+00,  1.318530E+00,  1.890012E+01,-1.000,   45
  0.000000,  8.364312,  9.277461E+00,  2.023400E+00, -4.202294E+01,-1.000,   44
  0.000000,  8.698885,  7.958496E-02,  5.715045E-01,  4.320497E+01,-1.000,    3
  0.000000,  8.698885,  7.992832E-02,  5.515308E-01,  4.078170E+01,-1.000,    4
  0.000000,  8.698885,  8.175783E-02,  5.944958E-01,  4.513816E+01,-1.000,    2
  0.000000,  8.698885,  9.653360E-02,  6.544544E-01,  2.054828E+02,-1.000,  111
  0.000000,  8.698885,  9.659236E-02,  6.440223E-01,  1.907523E+02,-1.000,   99
  0.000000,  8.698885,  9.770347E-02,  6.005031E-01,  6.227205E+01,-1.000,    5
  0.000000,  8.698885,  9.813421E-02,  8.308822E-01, -2.209548E+00,-1.000,    7
  0.000000,  8.698885,  1.058548E-01,  3.847137E-01, -7.828313E+00,-1.000,  120
  0.000000,  8.698885,  1.058552E-01,  3.848230E-01, -7.658182E+00,-1.000,  116
  0.000000,  8.698885,  1.079338E-01,  3.440485E-01, -4.089701E+00,-1.000,  110
  0.000000,  8.698885,  1.079671E-01,  3.443638E-01, -4.161887E+00,-1.000,  110
  0.000000,  8.698885,  1.082829E-01,  3.313692E-01, -5.953243E+00,-1.000,  120
  0.000000,  8.698885,  1.082908E-01,  3.288110E-01, -5.931895E+00,-1.000,  130
  0.000000,  8.698885,  3.572407E-01,  2.584466E+00,  2.128348E+03,-1.000,   13
  0.000000,  8.698885,  3.574738E-01,  2.592804E+00,  2.125092E+03,-1.000,   22
  0.000000,  8.698885,  3.588834E-01,  2.686746E+00,  2.126273E+03,-1.000,    3
  0.000000,  8.698885,  4.252790E-01,  3.558943E+00, -2.621734E+03,-1.000,    5
  0.000000,  8.698885,  4.269286E-01,  3.553007E+00, -2.641652E+03,-1.000,    4
  0.000000,  8.698885,  4.799179E-01,  1.793903E+00,  3.462953E+01,-1.000,  146
  0.000000,  8.698885,  4.801812E-01,  1.812513E+00,  3.406774E+01,-1.000,  152
  0.000000,  8.698885,  4.883346E-01,  2.134263E+00,  1.052260E+04,-1.000,  101
  0.000000,  8.698885,  4.883962E-01,  2.133148E+00,  1.148297E+04,-1.000,   98
  0.000000,  8.698885,  8.769613E-01,  7.702874E-01,  2.049509E+01, 1.000,   61
  0.000000,  8.698885,  8.769995E-01,  7.725837E-01,  2.049987E+01, 1.000,   47
  0.000000,  8.698885,  8.770217E-01,  7.726480E-01,  2.052799E+01, 1.000,  108
  0.000000,  8.698885,  1.223163E+00,  4.079058E-01,  5.230909E+01, 1.000,  102
  0.000000,  8.698885,  1.369745E+00,  8.949894E-01,  1.599678E+01,-1.000,   40
  0.000000,  8.698885,  1.371916E+00,  9.175268E-01, -3.287494E+03,-1.000,  138
  0.000000,  8.698885,  1.373302E+00,  9.418718E-01, -5.911262E+03,-1.000,  121
  0.000000,  8.698885,  1.379416E+00,  1.001622E+00, -1.143446E+04,-1.000,   36
  0.000000,  8.698885,  1.379603E+00,  9.950910E-01, -1.143923E+04,-1.000,   37
  0.000000,  8.698885,  1.381702E+00,  1.010073E+00, -1.149094E+04,-1.000,   22
  0.000000,  8.698885,  1.422795E+00,  1.103001E+00, -1.205813E+04,-1.000,  100
  0.000000,  8.698885,  1.425905E+00,  1.094510E+00, -1.210321E+04,-1.000,   73
  0.000000,  8.698885,  1.714685E+00,  1.689637E+00, -1.763939E+04,-1.000,   72
  0.000000,  8.698885,  1.714846E+00,  1.688375E+00, -1.853841E+04,-1.000,   96
  0.000000,  8.698885,  1.716112E+00,  1.668002E+00, -1.604913E+04,-1.000,   72
  0.000000,  8.698885,  1.716361E+00,  1.675668E+00, -1.604680E+04,-1.000,   96
  0.000000,  8.698885,  2.044117E+00,  4.376747E-01, -2.403379E+01, 1.000,   72
  0.000000,  8.698885,  8.775985E+00,  1.321698E+00,  1.861502E+01,-1.000,   45
  0.000000,  8.698885,  9.284637E+00,  2.004193E+00, -4.538667E+01,-1.000,   44
  0.000000,  9.033457,  7.986856E-02,  5.661746E-01,  4.130750E+01,-1.000,    5
  0.000000,  9.033457,  8.015886E-02,  5.557715E-01,  4.029737E+01,-1.000,    4
  0.000000,  9.033457,  9.674671E-02,  6.472777E-01,  2.155889E+02,-1.000,  105
  0.000000,  9.033457,  9.680050E-02,  6.444878E-01,  2.062627E+02,-1.000,  117
  0.000000,  9.033457,  9.800149E-02,  5.902975E-01,  6.879200E+01,-1.000,    3
  0.000000,  9.033457,  9.812349E-02,  6.052603E-01,  6.580508E+01,-1.000,    1
  0.000000,  9.033457,  1.059531E-01,  3.835593E-01, -8.023691E+00,-1.000,  116
  0.000000,  9.033457,  1.059628E-01,  3.838682E-01, -8.042697E+00,-1.000,  120
  0.000000,  9.033457,  1.080268E-01,  3.447546E-01, -3.970931E+00,-1.000,  110
  0.000000,  9.033457,  1.080607E-01,  3.450604E-01, -4.074620E+00,-1.000,  110
  0.000000,  9.033457,  1.083728E-01,  3.299640E-01, -5.959183E+00,-1.000,  128
  0.000000,  9.033457,  1.083951E-01,  3.325806E-01, -5.777514E+00,-1.000,  128
  0.000000,  9.033457,  3.555787E-01,  2.559358E+00,  2.121466E+03,-1.000,   23
  0.000000,  9.033457,  3.578905E-01,  2.615452E+00,  2.147468E+03,-1.000,   23
  0.000000,  9.033457,  4.224761E-01,  3.536356E+00, -2.594895E+03,-1.000,    3
  0.000000,  9.033457,  4.248233E-01,  3.513696E+00, -2.619446E+03,-1.000,   10
  0.000000,  9.033457,  4.808982E-01,  1.795098E+00,  3.228454E+01,-1.000,   72
  0.000000,  9.033457,  4.809240E-01,  1.799314E+00,  3.395437E+01,-1.000,   80
  0.000000,  9.033457,  4.812145E-01,  1.814980E+00,  3.189956E+01,-1.000,  178
  0.000000,  9.033457,  4.897763E-01,  2.142502E+00,  1.064697E+04,-1.000,  100
  0.000000,  9.033457,  4.900406E-01,  2.147727E+00,  1.176051E+04,-1.000,   98
  0.000000,  9.033457,  8.779921E-01,  7.723929E-01,  2.098461E+01, 1.000,   72
  0.000000,  9.033457,  8.780730E-01,  7.733220E-01,  2.023243E+01, 1.000,   36
  0.000000,  9.033457,  8.780734E-01,  7.751041E-01,  2.046657E+01, 1.000,  108
  0.000000,  9.033457,  1.225159E+00,  4.086129E-01,  5.248549E+01, 1.000,  104
  0.000000,  9.033457,  1.371456E+00,  8.961703E-01,  1.677362E+01,-1.000,   17
  0.000000,  9.033457,  1.374234E+00,  9.263941E-01, -4.228126E+03,-1.000,  156
  0.000000,  9.033457,  1.375483E+00,  9.453275E-01, -6.232804E+03,-1.000,  179
  0.000000,  9.033457,  1.382204E+00,  1.011524E+00, -1.147934E+04,-1.000,   42
  0.000000,  9.033457,  1.425604E+00,  1.097451E+00, -1.207905E+04,-1.000,  100
  0.000000,  9.033457,  1.430335E+00,  1.104747E+00, -1.214437E+04,-1.000,   73
  0.000000,  9.033457,  1.709373E+00,  1.690223E+00, -2.055112E+04,-1.000,   72
  0.000000,  9.033457,  1.709555E+00,  1.708491E+00, -2.204484E+04,-1.000,   96
  0.000000,  9.033457,  1.711559E+00,  1.672181E+00, -1.598837E+04,-1.000,   72
  0.000000,  9.033457,  1.711589E+00,  1.670124E+00, -1.599075E+04,-1.000,   96
  0.000000,  9.033457,  2.045310E+00,  4.379540E-01, -2.412363E+01, 1.000,   72
  0.000000,  9.033457,  8.786742E+00,  1.324661E+00,  1.857192E+01,-1.000,   45
  0.000000,  9.033457,  9.291862E+00,  1.986085E+00, -4.732806E+01,-1.000,   44
  0.000000,  9.368030,  8.221883E-02,  5.963117E-01,  4.693024E+01,-1.000,    2
  0.000000,  9.368030,  9.704791E-02,  6.340225E-01,  2.086952E+02,-1.000,  115
  0.000000,  9.368030,  9.710204E-02,  6.275842E-01,  1.955468E+02,-1.000,  112
  0.000000,  9.368030,  9.865314E-02,  6.046461E-01,  4.569704E+01,-1.000,    1
